account_id,customer_id,account_type,open_date
2621,6983,Current,2023-07-21
2622,2584,Credit,2024-09-26
2623,9922,Savings,2023-07-04
2624,8455,Savings,2025-07-25
2625,2431,Savings,2025-04-20
2626,5670,Savings,2023-12-05
2627,7061,Credit,2025-04-02
2628,8584,Savings,2025-08-15
2629,2937,Credit,2023-08-29
2630,8732,Credit,2024-06-12
2631,9308,Savings,2023-01-29
2632,6710,Credit,2023-07-25
2633,9076,Savings,2025-03-03
2634,4324,Current,2025-11-21
2635,6617,Savings,2023-11-09
2636,2420,Credit,2023-10-16
2637,1400,Current,2023-11-13
2638,9769,Credit,2023-04-19
2639,2085,Current,2025-01-27
2640,7805,Current,2025-08-07
2641,6988,Savings,2023-02-25
2642,5157,Savings,2024-07-20
2643,5310,Savings,2025-01-22
2644,1536,Credit,2023-04-28
2645,4754,Savings,2023-12-17
2646,8282,Credit,2025-05-07
2647,7049,Credit,2024-09-10
2648,4191,Savings,2025-10-16
2649,1655,Savings,2025-02-27
2650,7554,Credit,2024-03-25
2651,7453,Savings,2023-11-17
2652,8558,Savings,2024-03-12
2653,3961,Savings,2024-05-18
2654,6835,Credit,2025-05-24
2655,5092,Current,2025-10-15
2656,519,Savings,2024-12-03
2657,3711,Savings,2024-03-07
2658,830,Savings,2024-03-13
2659,6628,Savings,2023-02-11
2660,8463,Credit,2025-03-28
2661,7989,Current,2024-09-25
2662,2987,Current,2024-02-19
2663,6776,Savings,2023-09-17
2664,6691,Current,2023-05-06
2665,4815,Savings,2024-05-30
2666,9200,Credit,2024-05-05
2667,8797,Current,2023-11-05
2668,177,Savings,2024-09-16
2669,9907,Savings,2025-12-26
2670,8829,Credit,2023-05-08
2671,6171,Savings,2023-03-25
2672,2624,Current,2025-10-15
2673,2779,Current,2025-08-23
2674,3753,Savings,2025-02-12
2675,8853,Current,2024-01-24
2676,4366,Current,2023-07-15
2677,4341,Current,2025-11-15
2678,4756,Savings,2023-02-26
2679,8277,Credit,2023-01-17
2680,3671,Savings,2023-02-06
2681,9099,Savings,2023-06-30
2682,3522,Savings,2023-11-24
2683,1876,Credit,2025-04-06
2684,3959,Savings,2023-03-16
2685,2137,Current,2023-08-02
2686,9046,Current,2024-09-06
2687,507,Credit,2025-09-11
2688,8600,Current,2024-03-14
2689,5391,Current,2023-07-13
2690,8716,Credit,2025-08-12
2691,5614,Current,2023-06-09
2692,6751,Credit,2024-01-13
2693,3051,Savings,2025-07-01
2694,7093,Savings,2025-07-15
2695,2398,Credit,2024-03-22
2696,7913,Credit,2023-11-28
2697,8520,Credit,2025-12-07
2698,1310,Current,2025-09-01
2699,7203,Credit,2023-12-18
2700,7701,Savings,2025-06-25
2701,4719,Savings,2025-04-09
2702,5951,Savings,2023-05-08
2703,756,Credit,2023-03-12
2704,146,Savings,2024-08-05
2705,5117,Current,2023-06-26
2706,3575,Savings,2023-11-12
2707,9820,Savings,2024-09-29
2708,4924,Current,2025-03-03
2709,1859,Current,2025-12-29
2710,4723,Savings,2024-12-30
2711,3599,Savings,2023-03-20
2712,630,Savings,2024-11-04
2713,3519,Current,2025-08-29
2714,6559,Savings,2025-07-23
2715,4353,Current,2025-11-05
2716,7430,Savings,2024-08-26
2717,9097,Current,2023-01-15
2718,5556,Savings,2023-05-14
2719,7998,Savings,2024-09-14
2720,108,Savings,2025-09-06
2721,9235,Current,2023-06-04
2722,9581,Current,2023-05-28
2723,9869,Credit,2025-12-01
2724,5499,Credit,2023-01-15
2725,4256,Current,2024-03-17
2726,4196,Current,2023-03-11
2727,8457,Current,2023-01-31
2728,3822,Current,2024-02-12
2729,677,Current,2025-10-03
2730,5179,Savings,2024-01-26
2731,5567,Savings,2025-09-15
2732,3970,Current,2023-11-14
2733,5421,Current,2023-03-12
2734,608,Savings,2024-01-14
2735,5675,Savings,2025-10-11
2736,5889,Savings,2025-03-11
2737,5333,Credit,2024-04-24
2738,7357,Savings,2024-11-22
2739,6787,Current,2024-03-24
2740,2395,Credit,2023-12-17
2741,8071,Savings,2025-03-29
2742,9353,Credit,2023-03-14
2743,5150,Credit,2023-02-05
2744,6290,Savings,2025-02-06
2745,9684,Savings,2024-10-28
2746,2022,Savings,2024-03-13
2747,7785,Savings,2023-10-21
2748,4599,Credit,2024-07-09
2749,3016,Savings,2024-11-28
2750,5311,Credit,2023-08-04
2751,2049,Savings,2025-07-11
2752,5970,Credit,2025-05-28
2753,894,Savings,2025-05-01
2754,9280,Current,2024-06-01
2755,6088,Savings,2023-07-06
2756,2934,Savings,2025-10-22
2757,2282,Savings,2023-06-12
2758,8265,Savings,2024-08-28
2759,1381,Savings,2025-12-12
2760,484,Current,2024-11-16
2761,9222,Savings,2024-06-25
2762,3780,Current,2024-02-25
2763,6102,Current,2025-09-16
2764,4955,Current,2024-06-18
2765,5954,Credit,2024-01-23
2766,6281,Credit,2023-05-28
2767,779,Savings,2024-12-07
2768,3476,Savings,2025-08-10
2769,4724,Current,2024-11-20
2770,6887,Current,2023-01-13
2771,6714,Savings,2025-01-24
2772,8602,Current,2024-12-02
2773,1060,Savings,2023-07-11
2774,6374,Savings,2023-03-31
2775,7395,Current,2025-07-28
2776,2310,Savings,2024-11-02
2777,1601,Savings,2025-04-22
2778,2234,Savings,2023-10-13
2779,9845,Savings,2024-09-16
2780,7354,Savings,2024-08-03
2781,9490,Savings,2023-02-22
2782,352,Savings,2023-10-04
2783,6470,Savings,2025-11-05
2784,8657,Savings,2023-11-29
2785,3167,Savings,2024-04-16
2786,5254,Savings,2024-09-25
2787,2210,Current,2023-01-22
2788,8748,Current,2024-07-20
2789,300,Current,2025-03-03
2790,3867,Current,2023-12-20
2791,8548,Savings,2024-04-02
2792,564,Credit,2023-06-29
2793,4889,Savings,2023-10-11
2794,9215,Savings,2023-05-14
2795,1191,Savings,2025-12-29
2796,3211,Credit,2024-10-24
2797,6379,Credit,2023-10-27
2798,9219,Credit,2023-08-08
2799,8448,Savings,2023-11-29
2800,2419,Credit,2024-10-28
2801,2564,Savings,2023-08-20
2802,2952,Current,2025-08-18
2803,7384,Credit,2024-04-03
2804,270,Current,2025-05-14
2805,6620,Savings,2024-05-07
2806,5648,Current,2024-03-25
2807,9120,Savings,2024-06-24
2808,8256,Savings,2023-09-26
2809,4556,Current,2025-12-23
2810,1043,Savings,2023-03-28
2811,5445,Savings,2023-09-14
2812,5004,Current,2023-02-08
2813,4189,Current,2023-01-26
2814,9002,Savings,2024-07-15
2815,3089,Savings,2023-04-20
2816,1647,Credit,2024-03-01
2817,488,Savings,2023-05-17
2818,3082,Current,2024-06-01
2819,1748,Credit,2024-02-09
2820,8941,Current,2025-05-22
2821,528,Savings,2024-01-20
2822,1168,Savings,2025-01-23
2823,4611,Current,2023-05-27
2824,4473,Current,2023-08-03
2825,7662,Current,2025-12-07
2826,5805,Savings,2024-10-14
2827,484,Savings,2025-04-27
2828,452,Savings,2024-09-24
2829,4070,Current,2025-05-30
2830,5656,Current,2024-10-26
2831,7208,Savings,2024-10-26
2832,4398,Current,2023-07-29
2833,5672,Current,2025-08-08
2834,3134,Credit,2023-09-11
2835,1774,Savings,2025-09-21
2836,5623,Savings,2024-08-25
2837,9191,Savings,2023-11-22
2838,7413,Current,2024-09-27
2839,2066,Current,2024-02-08
2840,8590,Current,2023-03-31
2841,6333,Savings,2024-03-27
2842,7914,Current,2023-08-01
2843,9996,Savings,2025-09-24
2844,1947,Credit,2023-07-12
2845,3416,Savings,2023-05-28
2846,1395,Savings,2025-03-19
2847,2422,Savings,2023-02-02
2848,3920,Savings,2023-02-12
2849,7346,Savings,2025-11-13
2850,3084,Savings,2025-05-04
2851,8031,Savings,2023-11-12
2852,8121,Savings,2023-09-01
2853,1845,Credit,2024-06-16
2854,1805,Savings,2024-04-27
2855,9082,Credit,2023-11-12
2856,2504,Credit,2025-12-20
2857,1894,Savings,2023-03-15
2858,1667,Savings,2024-03-07
2859,4345,Savings,2023-03-29
2860,6592,Current,2025-09-16
2861,3066,Current,2025-01-18
2862,5076,Savings,2025-06-08
2863,3076,Savings,2023-05-04
2864,1260,Current,2024-08-04
2865,2221,Savings,2024-04-27
2866,5442,Credit,2024-09-18
2867,8979,Savings,2023-05-23
2868,4936,Savings,2023-09-26
2869,2448,Savings,2023-03-28
2870,3130,Current,2023-03-01
2871,1899,Savings,2023-01-10
2872,7698,Savings,2025-05-01
2873,6692,Savings,2023-12-07
2874,4504,Savings,2025-12-04
2875,3950,Current,2024-10-15
2876,8011,Savings,2024-02-21
2877,7440,Current,2024-11-17
2878,17,Savings,2025-02-25
2879,7960,Savings,2023-04-23
2880,6242,Current,2025-11-07
2881,7907,Current,2023-08-28
2882,3023,Current,2025-09-06
2883,1267,Savings,2024-11-04
2884,479,Credit,2023-05-29
2885,4297,Savings,2023-10-10
2886,3978,Savings,2025-09-26
2887,6069,Savings,2024-12-12
2888,4275,Savings,2023-05-28
2889,6414,Current,2023-08-30
2890,7792,Savings,2023-11-23
2891,486,Credit,2024-11-26
2892,4674,Savings,2025-01-30
2893,338,Current,2025-11-03
2894,9053,Current,2025-07-10
2895,6901,Credit,2024-09-15
2896,2004,Savings,2025-07-13
2897,1472,Credit,2024-10-25
2898,6728,Credit,2024-01-27
2899,2043,Credit,2023-11-13
2900,1520,Credit,2025-01-31
2901,6490,Credit,2025-11-17
2902,8894,Current,2023-09-14
2903,4389,Credit,2024-06-22
2904,7857,Current,2024-04-29
2905,9366,Current,2024-11-15
2906,1606,Current,2023-10-12
2907,5665,Credit,2025-01-23
2908,6940,Savings,2024-04-02
2909,5118,Credit,2024-02-10
2910,5380,Savings,2024-01-02
2911,2125,Savings,2024-11-11
2912,4992,Savings,2024-06-17
2913,6795,Savings,2023-08-19
2914,1447,Credit,2023-05-18
2915,3307,Savings,2024-11-12
2916,2373,Current,2023-01-30
2917,151,Savings,2024-08-06
2918,1660,Credit,2025-11-26
2919,6140,Credit,2025-10-28
2920,9071,Savings,2023-01-21
2921,7200,Savings,2025-06-30
2922,2320,Savings,2024-03-21
2923,2884,Savings,2023-10-21
2924,7804,Savings,2025-03-17
2925,1516,Credit,2023-06-29
2926,590,Credit,2024-07-23
2927,588,Savings,2023-02-15
2928,2620,Credit,2023-01-11
2929,5488,Savings,2023-11-25
2930,6224,Savings,2025-11-22
2931,9388,Current,2025-03-23
2932,4354,Savings,2023-04-26
2933,2606,Savings,2025-11-13
2934,2539,Savings,2025-08-19
2935,8758,Current,2024-09-04
2936,1757,Credit,2024-08-09
2937,1361,Current,2024-04-11
2938,2374,Current,2023-04-08
2939,1196,Current,2024-06-13
2940,2132,Savings,2023-01-26
2941,8010,Credit,2025-07-07
2942,5644,Current,2025-11-08
2943,9760,Savings,2024-07-22
2944,3411,Savings,2024-10-15
2945,2368,Credit,2024-04-23
2946,3344,Savings,2025-07-17
2947,7282,Credit,2024-03-15
2948,3098,Savings,2024-11-02
2949,9453,Current,2023-11-30
2950,1334,Savings,2024-07-19
2951,7166,Credit,2025-07-23
2952,3337,Current,2024-08-13
2953,8158,Savings,2023-06-13
2954,3085,Savings,2023-03-24
2955,3388,Savings,2024-09-04
2956,4714,Credit,2025-12-20
2957,7806,Current,2024-10-02
2958,5102,Credit,2024-02-02
2959,2432,Savings,2024-07-26
2960,1017,Current,2023-02-01
2961,642,Credit,2023-03-31
2962,4063,Current,2025-03-07
2963,8508,Savings,2025-03-05
2964,441,Current,2025-09-30
2965,1139,Current,2024-07-17
2966,9107,Current,2024-08-27
2967,5244,Savings,2023-02-25
2968,2304,Savings,2023-02-14
2969,5951,Credit,2025-10-10
2970,7047,Savings,2025-12-08
2971,6607,Savings,2024-12-21
2972,3422,Current,2024-03-01
2973,2079,Current,2023-11-11
2974,6104,Credit,2023-09-05
2975,4151,Savings,2025-04-17
2976,2201,Current,2024-10-24
2977,4552,Savings,2024-09-08
2978,6430,Savings,2023-07-08
2979,8228,Savings,2025-09-17
2980,9010,Current,2024-10-14
2981,1947,Current,2024-08-20
2982,3957,Savings,2023-07-11
2983,2226,Savings,2023-11-21
2984,7716,Current,2024-07-06
2985,3326,Savings,2023-02-15
2986,8700,Savings,2023-05-14
2987,3746,Current,2025-03-28
2988,8161,Savings,2023-07-04
2989,4815,Savings,2024-06-24
2990,8652,Current,2025-07-28
2991,6104,Savings,2024-08-23
2992,1406,Credit,2024-04-21
2993,6091,Current,2025-11-27
2994,7288,Savings,2025-06-11
2995,2037,Current,2023-02-22
2996,6035,Savings,2024-12-02
2997,2678,Current,2025-05-10
2998,6145,Current,2024-03-15
2999,1745,Credit,2025-07-18
3000,9424,Credit,2023-07-04
3001,1178,Current,2024-11-27
3002,762,Current,2025-06-30
3003,4779,Savings,2023-03-03
3004,6459,Credit,2025-04-15
3005,5624,Savings,2024-11-07
3006,4715,Current,2023-01-06
3007,3727,Savings,2025-06-28
3008,9736,Savings,2025-11-13
3009,1934,Savings,2023-04-28
3010,3562,Savings,2024-12-18
3011,7180,Savings,2024-04-19
3012,4445,Savings,2025-09-22
3013,2965,Savings,2025-01-29
3014,9223,Savings,2024-12-03
3015,7225,Savings,2023-04-05
3016,8782,Current,2025-06-16
3017,3102,Credit,2024-11-15
3018,3898,Current,2025-07-30
3019,3679,Savings,2025-11-19
3020,1844,Savings,2024-08-19
3021,1939,Savings,2025-06-21
3022,8445,Credit,2024-10-01
3023,7867,Savings,2024-07-15
3024,7084,Current,2023-03-22
3025,5373,Savings,2023-06-24
3026,1467,Savings,2024-06-14
3027,736,Current,2023-06-22
3028,340,Savings,2025-01-28
3029,1377,Savings,2025-06-15
3030,4720,Credit,2024-11-29
3031,705,Savings,2024-08-08
3032,3725,Current,2023-07-16
3033,8190,Savings,2024-06-11
3034,4419,Credit,2025-08-08
3035,5260,Current,2023-02-23
3036,9661,Savings,2024-05-07
3037,553,Credit,2023-03-24
3038,3492,Savings,2023-11-19
3039,790,Savings,2023-05-25
3040,1174,Current,2025-01-13
3041,553,Current,2025-07-02
3042,3423,Current,2023-06-28
3043,4212,Current,2025-01-21
3044,8824,Savings,2023-03-05
3045,270,Credit,2025-01-06
3046,861,Credit,2023-11-15
3047,291,Current,2024-07-20
3048,9650,Savings,2023-09-08
3049,5871,Credit,2024-03-16
3050,630,Current,2023-12-21
3051,7008,Credit,2025-11-06
3052,5944,Savings,2023-08-04
3053,475,Current,2023-12-12
3054,4633,Credit,2025-10-15
3055,4081,Savings,2025-09-20
3056,1761,Current,2025-06-19
3057,4709,Credit,2025-08-28
3058,6921,Current,2024-10-31
3059,3399,Current,2023-09-02
3060,3562,Savings,2025-07-29
3061,3845,Current,2025-01-25
3062,3805,Savings,2024-02-07
3063,9817,Savings,2024-01-30
3064,1509,Current,2025-10-22
3065,4111,Savings,2025-09-20
3066,4854,Credit,2025-01-23
3067,6832,Current,2024-11-04
3068,8196,Current,2024-09-03
3069,3448,Savings,2024-01-31
3070,5585,Savings,2025-09-06
3071,3792,Savings,2023-04-08
3072,5082,Savings,2023-08-31
3073,9353,Credit,2025-05-24
3074,834,Current,2025-05-20
3075,5336,Credit,2025-10-19
3076,5488,Current,2023-04-17
3077,6261,Current,2025-12-07
3078,9395,Current,2023-03-08
3079,2176,Savings,2024-10-06
3080,9574,Current,2024-07-24
3081,4174,Savings,2023-09-05
3082,2789,Current,2025-09-18
3083,7461,Savings,2024-06-19
3084,8534,Current,2023-09-11
3085,9554,Savings,2025-04-12
3086,6722,Savings,2024-08-21
3087,4192,Current,2024-01-23
3088,7313,Savings,2025-02-11
3089,8188,Savings,2023-06-02
3090,4617,Savings,2023-11-03
3091,996,Savings,2025-01-30
3092,357,Credit,2025-05-05
3093,8378,Current,2025-01-29
3094,1694,Credit,2025-10-12
3095,2591,Savings,2025-08-26
3096,9535,Savings,2024-08-24
3097,7922,Current,2023-01-03
3098,1692,Savings,2025-05-15
3099,9275,Savings,2024-07-25
3100,2058,Current,2025-12-11
3101,2905,Current,2023-01-14
3102,4452,Savings,2023-05-19
3103,6938,Savings,2025-07-08
3104,2381,Current,2024-11-18
3105,8209,Savings,2023-08-05
3106,8516,Credit,2023-08-08
3107,2071,Credit,2025-04-25
3108,931,Credit,2023-10-16
3109,1445,Savings,2024-08-13
3110,8595,Savings,2024-06-28
3111,3403,Credit,2023-06-22
3112,4553,Savings,2025-05-01
3113,9699,Savings,2023-09-27
3114,1522,Savings,2025-12-08
3115,3099,Savings,2024-05-03
3116,8121,Current,2024-07-17
3117,7356,Credit,2025-06-25
3118,2188,Current,2023-01-26
3119,2569,Current,2024-10-22
3120,8284,Savings,2025-02-15
3121,4948,Current,2023-09-15
3122,4941,Savings,2024-06-04
3123,4763,Savings,2025-08-23
3124,1754,Savings,2023-08-01
3125,5055,Current,2025-09-20
3126,4893,Savings,2024-02-27
3127,5782,Credit,2024-07-07
3128,88,Credit,2024-02-23
3129,1642,Savings,2025-09-21
3130,2963,Savings,2023-10-05
3131,5414,Current,2024-03-04
3132,7421,Credit,2025-11-16
3133,8743,Credit,2023-04-02
3134,6911,Savings,2023-04-22
3135,5174,Savings,2023-09-12
3136,5230,Savings,2025-04-01
3137,8816,Savings,2025-05-05
3138,3758,Savings,2023-01-12
3139,4797,Current,2023-09-18
3140,3293,Savings,2024-10-18
3141,3833,Credit,2025-06-04
3142,2612,Savings,2025-03-22
3143,8354,Savings,2023-06-11
3144,8229,Savings,2025-08-13
3145,9038,Savings,2024-10-01
3146,6767,Current,2024-10-31
3147,7538,Savings,2024-08-05
3148,5297,Credit,2024-10-08
3149,3347,Credit,2025-01-16
3150,4055,Credit,2025-06-23
3151,4201,Current,2024-08-28
3152,8528,Current,2025-09-29
3153,1561,Savings,2023-12-16
3154,7523,Current,2025-08-20
3155,4165,Credit,2023-05-23
3156,6721,Savings,2023-06-18
3157,8854,Current,2023-05-24
3158,5440,Credit,2025-12-31
3159,4853,Credit,2024-05-27
3160,6596,Savings,2025-11-19
3161,6714,Savings,2024-08-04
3162,3184,Savings,2023-02-01
3163,9678,Current,2025-12-27
3164,8033,Savings,2023-08-20
3165,2410,Savings,2025-08-09
3166,4299,Savings,2023-05-28
3167,2535,Savings,2025-08-12
3168,5600,Savings,2023-11-02
3169,4,Current,2025-05-30
3170,27,Credit,2025-07-22
3171,5162,Savings,2023-11-29
3172,965,Current,2023-06-12
3173,6208,Current,2025-01-01
3174,3097,Savings,2025-01-01
3175,72,Credit,2025-02-21
3176,5602,Savings,2023-11-07
3177,2948,Current,2024-10-23
3178,6239,Current,2025-03-31
3179,4491,Current,2024-04-14
3180,2412,Savings,2023-07-21
3181,8309,Current,2025-10-15
3182,2925,Current,2025-08-07
3183,2838,Current,2025-08-21
3184,577,Credit,2024-03-01
3185,8964,Current,2024-11-30
3186,7908,Savings,2023-04-08
3187,8392,Savings,2023-05-26
3188,1756,Current,2025-06-19
3189,8372,Current,2023-05-22
3190,2406,Savings,2024-09-03
3191,6884,Savings,2025-09-18
3192,8164,Savings,2024-10-30
3193,6140,Current,2023-05-18
3194,2989,Current,2024-02-29
3195,5785,Current,2023-06-04
3196,9795,Savings,2023-12-25
3197,1120,Savings,2025-08-02
3198,2215,Current,2023-01-27
3199,8001,Savings,2024-08-07
3200,8066,Savings,2023-05-20
3201,2902,Current,2024-07-16
3202,1086,Credit,2023-07-22
3203,174,Savings,2023-07-24
3204,3533,Credit,2023-02-08
3205,1239,Savings,2025-10-13
3206,4835,Savings,2023-10-09
3207,3814,Savings,2023-02-14
3208,7085,Current,2024-04-26
3209,8013,Savings,2023-08-25
3210,1974,Current,2024-05-14
3211,3783,Savings,2025-04-30
3212,2245,Savings,2023-08-03
3213,9850,Savings,2023-05-09
3214,8605,Current,2025-06-26
3215,7222,Current,2025-03-06
3216,7815,Current,2024-09-25
3217,1383,Current,2024-02-21
3218,1124,Current,2023-12-12
3219,5182,Current,2023-07-07
3220,4013,Credit,2025-08-03
3221,2244,Current,2024-07-30
3222,2590,Current,2024-05-10
3223,9971,Current,2023-06-15
3224,1130,Current,2023-10-17
3225,8837,Savings,2025-04-29
3226,9750,Current,2023-06-19
3227,6300,Savings,2023-02-09
3228,4502,Savings,2025-04-11
3229,7040,Current,2025-06-26
3230,2774,Savings,2025-12-31
3231,2786,Credit,2024-03-14
3232,6941,Current,2025-09-19
3233,1707,Current,2023-06-20
3234,2602,Savings,2025-05-07
3235,8567,Current,2024-08-17
3236,1613,Savings,2025-11-20
3237,455,Savings,2025-04-12
3238,4298,Credit,2025-02-04
3239,1476,Savings,2024-07-30
3240,9046,Current,2023-12-16
3241,8916,Credit,2025-11-25
3242,1392,Credit,2023-04-04
3243,8454,Current,2025-11-09
3244,8009,Current,2023-05-18
3245,8735,Credit,2025-10-29
3246,8743,Credit,2024-08-28
3247,5426,Current,2023-11-06
3248,638,Current,2025-06-20
3249,8357,Savings,2023-06-08
3250,2806,Savings,2025-05-01
3251,8813,Savings,2025-09-12
3252,1224,Current,2023-07-08
3253,3343,Savings,2024-10-18
3254,8243,Current,2023-12-28
3255,489,Current,2023-09-03
3256,5143,Savings,2025-08-17
3257,8857,Savings,2025-12-05
3258,1247,Current,2023-09-08
3259,6062,Credit,2024-07-04
3260,2711,Current,2024-01-29
3261,4362,Savings,2023-03-30
3262,3953,Current,2024-08-14
3263,881,Credit,2023-11-13
3264,435,Current,2023-04-29
3265,6125,Savings,2024-01-04
3266,8105,Savings,2023-05-25
3267,5185,Savings,2025-10-05
3268,1985,Savings,2023-04-06
3269,9985,Savings,2024-10-11
3270,2799,Current,2025-08-31
3271,7604,Current,2023-02-08
3272,1494,Current,2023-01-10
3273,2680,Savings,2025-03-24
3274,1626,Savings,2023-06-12
3275,3018,Current,2025-04-02
3276,1848,Credit,2024-07-28
3277,3247,Savings,2023-04-02
3278,9731,Savings,2023-01-07
3279,1317,Savings,2025-04-10
3280,9912,Current,2023-12-21
3281,1951,Credit,2024-12-21
3282,224,Current,2024-12-30
3283,2027,Credit,2023-04-12
3284,1548,Savings,2023-04-13
3285,3779,Savings,2023-07-30
3286,6512,Credit,2024-01-27
3287,5786,Savings,2024-10-04
3288,7758,Savings,2024-02-19
3289,3724,Credit,2025-08-04
3290,1524,Savings,2025-12-02
3291,1973,Savings,2025-01-02
3292,4605,Savings,2024-07-08
3293,617,Current,2024-06-28
3294,4516,Savings,2025-08-31
3295,5192,Savings,2025-03-18
3296,5775,Current,2025-09-27
3297,2622,Credit,2025-02-18
3298,2094,Savings,2023-05-18
3299,9957,Current,2025-03-26
3300,3177,Current,2025-07-25
3301,9325,Savings,2024-02-06
3302,7485,Savings,2025-04-22
3303,3571,Current,2023-08-16
3304,1067,Current,2023-11-25
3305,2147,Savings,2025-01-05
3306,706,Savings,2025-02-21
3307,2359,Savings,2023-04-24
3308,3535,Current,2024-09-24
3309,3813,Current,2024-05-14
3310,3769,Current,2024-12-31
3311,5979,Current,2023-09-29
3312,2320,Credit,2025-03-31
3313,8164,Credit,2024-04-03
3314,5222,Current,2024-04-13
3315,210,Current,2024-07-16
3316,4835,Savings,2024-02-19
3317,2808,Savings,2023-05-16
3318,3963,Current,2025-08-09
3319,2391,Credit,2025-09-11
3320,5520,Savings,2023-02-23
3321,4795,Current,2024-07-05
3322,2445,Credit,2024-01-13
3323,8333,Credit,2023-05-16
3324,8484,Current,2025-11-10
3325,2865,Savings,2025-12-21
3326,4178,Savings,2024-10-07
3327,2608,Savings,2025-03-23
3328,3937,Current,2023-09-01
3329,2918,Savings,2024-04-25
3330,2219,Savings,2025-02-12
3331,1798,Current,2025-07-06
3332,9169,Current,2023-08-05
3333,8772,Current,2023-04-08
3334,2574,Credit,2025-02-17
3335,2590,Savings,2023-01-21
3336,3284,Savings,2025-03-27
3337,9992,Current,2025-07-13
3338,1462,Savings,2023-04-21
3339,4418,Current,2025-07-31
3340,714,Current,2023-10-01
3341,2424,Current,2023-05-02
3342,7221,Savings,2023-05-11
3343,1891,Credit,2025-07-20
3344,3568,Credit,2025-11-24
3345,5376,Savings,2025-03-08
3346,9871,Savings,2025-09-26
3347,2148,Current,2024-07-12
3348,9110,Savings,2024-12-02
3349,1807,Current,2025-09-21
